   Step          Temp          Press          Volume         PotEng         KinEng         TotEng        Enthalpy   
   3157000   2911.4913      380.62212      12419.207     -2878.317       324.78124     -2553.5358     -2550.5854    
   3158000   2844.8936      4569.6064      12419.207     -2875.6237      317.35216     -2558.2715     -2522.8504    
   3159000   2950.4042     -3390.2013      12419.207     -2889.3751      329.12203     -2560.2531     -2586.5321    
   3160000   2954.3183     -6367.7351      12419.207     -2899.9873      329.55865     -2570.4286     -2619.7879    
   3161000   3050.1635      5724.9943      12419.207     -2878.5009      340.25033     -2538.2505     -2493.8735    
   3162000   3195.8598      4951.0848      12419.207     -2878.3944      356.50297     -2521.8915     -2483.5133    
   3163000   2977.5914      1392.9735      12419.207     -2881.5933      332.15481     -2549.4385     -2538.6409    
   3164000   3022.6835      340.72126      12419.207     -2889.8245      337.1849      -2552.6396     -2549.9986    
   3165000   3079.6927      2485.3258      12419.207     -2880.8038      343.54435     -2537.2595     -2517.9946    
   3166000   2955.7009     -5885.8514      12419.207     -2897.9844      329.71288     -2568.2715     -2613.8955    
   3167000   2872.4648     -1399.3197      12419.207     -2881.4748      320.42777     -2561.0471     -2571.8938    
   3168000   3092.2944      3972.685       12419.207     -2878.855       344.9501      -2533.9049     -2503.1108    
   3169000   3114.5711      3893.6743      12419.207     -2880.9124      347.43509     -2533.4773     -2503.2957    
   3170000   3113.0242     -1582.9527      12419.207     -2885.32        347.26253     -2538.0574     -2550.3276    
   3171000   3031.2113     -5353.1079      12419.207     -2897.3624      338.13618     -2559.2262     -2600.7207    
   3172000   3044.5294     -3658.4958      12419.207     -2890.4951      339.62183     -2550.8733     -2579.2319    
   3173000   3090.996      -3096.3726      12419.207     -2891.1949      344.80526     -2546.3896     -2570.391     
   3174000   2977.3774     -745.11647      12419.207     -2886.3706      332.13093     -2554.2397     -2560.0154    
   3175000   3180.3832     -632.63779      12419.207     -2891.1168      354.77653     -2536.3403     -2541.2442    
   3176000   3024.3287     -4187.8286      12419.207     -2900.626       337.36842     -2563.2576     -2595.7194    
   3177000   2885.0466     -1197.4371      12419.207     -2884.569       321.83129     -2562.7377     -2572.0196    
   3178000   2952.2978     -12748.982      12419.207     -2905.5417      329.33326     -2576.2084     -2675.0316    
   3179000   3117.8908     -3125.4627      12419.207     -2890.1124      347.80541     -2542.307      -2566.5339    
   3180000   3007.1728      3107.7069      12419.207     -2871.9782      335.45466     -2536.5235     -2512.4342    
   3181000   3072.1244      9227.1469      12419.207     -2871.7585      342.7001      -2529.0584     -2457.5346    
   3182000   3095.986      -774.294        12419.207     -2887.7549      345.3619      -2542.393      -2548.395     
   3183000   3080.0298     -633.07939      12419.207     -2884.949       343.58196     -2541.3671     -2546.2744    
   3184000   2842.9993      1999.7112      12419.207     -2879.1838      317.14085     -2562.0429     -2546.5423    
   3185000   2961.4376     -3395.6089      12419.207     -2887.409       330.35283     -2557.0562     -2583.3771    
   3186000   2863.2189      785.89669      12419.207     -2880.0704      319.39637     -2560.674      -2554.5822    
   3187000   3014.3733     -2683.814       12419.207     -2892.2474      336.25788     -2555.9895     -2576.793     
   3188000   2987.8765     -3011.5594      12419.207     -2890.7314      333.30212     -2557.4293     -2580.7733    
   3189000   3046.6072      8250.3238      12419.207     -2865.5152      339.85362     -2525.6616     -2461.7095    
   3190000   2953.5901      4183.1172      12419.207     -2875.6001      329.47742     -2546.1227     -2513.6975    
   3191000   2984.0795     -4876.7622      12419.207     -2895.966       332.87856     -2563.0874     -2600.8894    
   3192000   2929.444       3617.7031      12419.207     -2871.1722      326.78389     -2544.3883     -2516.3458    
   3193000   2917.286      -4779.7158      12419.207     -2887.1527      325.42764     -2561.725      -2598.7748    
   3194000   3081.4551      3518.7182      12419.207     -2881.3484      343.74095     -2537.6075     -2510.3323    
   3195000   2843.0241     -4535.1405      12419.207     -2889.3742      317.14362     -2572.2306     -2607.3846    
   3196000   3006.113       6589.6431      12419.207     -2871.4149      335.33643     -2536.0784     -2484.9991    
   3197000   2908.7712     -6423.4263      12419.207     -2890.8574      324.47781     -2566.3796     -2616.1706    
   3198000   2987.549       4081.2643      12419.207     -2879.6642      333.26558     -2546.3986     -2514.7628    
   3199000   3147.7708      7903.6187      12419.207     -2868.7326      351.13857     -2517.594      -2456.3294    
   3200000   3038.5252     -3742.5599      12419.207     -2895.6065      338.95206     -2556.6544     -2585.6647    
   3201000   3100.8564      2500.6573      12419.207     -2875.1269      345.9052      -2529.2217     -2509.8379    
   3202000   3028.6406      1628.0203      12419.207     -2876.4195      337.84941     -2538.5701     -2525.9506    
   3203000   3165.33        3789.6049      12419.207     -2879.229       353.09733     -2526.1316     -2496.7567    
   3204000   3053.5961      878.90614      12419.207     -2884.2725      340.63324     -2543.6393     -2536.8265    
   3205000   2943.2193     -3472.94        12419.207     -2886.4344      328.32054     -2558.1139     -2585.0342    
   3206000   3011.178       644.39988      12419.207     -2880.2574      335.90144     -2544.3559     -2539.3609    
   3207000   3001.0169     -6379.6882      12419.207     -2896.9144      334.76796     -2562.1465     -2611.5984    
   3208000   2897.7311      1417.053       12419.207     -2873.8802      323.24627     -2550.6339     -2539.6497    
   3209000   3242.8875      5191.9604      12419.207     -2874.9703      361.74898     -2513.2213     -2472.976     
   3210000   2952.0858     -1094.9569      12419.207     -2883.9361      329.30961     -2554.6265     -2563.114     
   3211000   3033.9248      6551.0357      12419.207     -2867.5307      338.43888     -2529.0918     -2478.3117    
   3212000   2969.8731      2951.5456      12419.207     -2877.8359      331.29382     -2546.5421     -2523.6633    
   3213000   2952.7811     -4957.352       12419.207     -2894.04        329.38718     -2564.6528     -2603.0795    
   3214000   3055.4384     -2739.0657      12419.207     -2893.8192      340.83875     -2552.9805     -2574.2122    
   3215000   2970.079      -1895.5101      12419.207     -2884.8645      331.31678     -2553.5477     -2568.2407    
   3216000   3032.7846     -4023.1964      12419.207     -2892.5297      338.31169     -2554.218      -2585.4037    
   3217000   3012.8895     -4862.1784      12419.207     -2900.5431      336.09236     -2564.4508     -2602.1397    
   3218000   3006.4999      619.33853      12419.207     -2879.7022      335.37959     -2544.3226     -2539.5219    
   3219000   3096.3864      4489.2388      12419.207     -2876.4757      345.40657     -2531.0692     -2496.271     
   3220000   3000.6357     -2481.9881      12419.207     -2889.79        334.72543     -2555.0646     -2574.3036    
   3221000   2926.3993      1720.3888      12419.207     -2879.7608      326.44425     -2553.3166     -2539.981     
   3222000   3040.0326     -2730.4306      12419.207     -2889.3662      339.12021     -2550.246      -2571.4108    
   3223000   2968.6597     -513.62937      12419.207     -2885.2368      331.15845     -2554.0783     -2558.0597    
   3224000   3089.0055      1588.6974      12419.207     -2880.0485      344.58321     -2535.4653     -2523.1506    
   3225000   2853.639       2785.2238      12419.207     -2874.6356      318.32773     -2556.3079     -2534.7184    
   3226000   3026.6459      5572.7108      12419.207     -2867.5084      337.62691     -2529.8815     -2486.6848    
   3227000   3150.254       1818.9594      12419.207     -2885.8122      351.41557     -2534.3966     -2520.297     
   3228000   3095.7253     -7135.3312      12419.207     -2899.3393      345.33282     -2554.0065     -2609.3157    
   3229000   3142.3079     -6086.0185      12419.207     -2901.8476      350.52917     -2551.3185     -2598.494     
   3230000   2969.0503     -4660.5656      12419.207     -2896.691       331.20203     -2565.489      -2601.6152    
   3231000   3029.0709     -1188.7011      12419.207     -2888.8972      337.89742     -2550.9998     -2560.214     
   3232000   2936.4559      2879.0953      12419.207     -2877.1262      327.56608     -2549.5601     -2527.2429    
   3233000   2947.8133      234.0346       12419.207     -2883.8433      328.83301     -2555.0103     -2553.1962    
   3234000   3023.5905     -3318.0156      12419.207     -2896.8807      337.28607     -2559.5946     -2585.3141    
   3235000   2868.5339     -3572.675       12419.207     -2889.9358      319.98927     -2569.9466     -2597.64      
   3236000   2878.1472      5197.6985      12419.207     -2869.7831      321.06165     -2548.7214     -2508.4317    
   3237000   2799.1526      1075.538       12419.207     -2875.1447      312.24968     -2562.895      -2554.558     
   3238000   2895.3397     -1839.0321      12419.207     -2881.9831      322.9795      -2559.0036     -2573.2588    
   3239000   3113.7365     -419.53219      12419.207     -2885.1342      347.342       -2537.7923     -2541.0442    
   3240000   3011.8186      4340.9958      12419.207     -2875.2358      335.9729      -2539.2629     -2505.6139    
   3241000   3102.7479     -1143.6259      12419.207     -2889.1196      346.11619     -2543.0034     -2551.8682    
   3242000   2998.6551     -1911.2937      12419.207     -2891.3586      334.50448     -2556.8541     -2571.6694    
   3243000   3128.8672     -7877.7695      12419.207     -2902.728       349.02985     -2553.6981     -2614.7623    
   3244000   2858.5488      3121.2268      12419.207     -2876.2226      318.87542     -2557.3471     -2533.1531    
   3245000   3071.5212     -3827.3139      12419.207     -2897.1815      342.63281     -2554.5487     -2584.2159    
   3246000   2962.7788     -128.2962       12419.207     -2884.7268      330.50243     -2554.2244     -2555.2189    
   3247000   3061.6179     -2574.1074      12419.207     -2889.1581      341.52809     -2547.63       -2567.5831    
   3248000   2927.9932     -353.4808       12419.207     -2884.2209      326.62205     -2557.5988     -2560.3388    
   3249000   2983.169      -580.17096      12419.207     -2884.1075      332.77699     -2551.3305     -2555.8277    
   3250000   2941.4739      1134.7325      12419.207     -2882.9493      328.12584     -2554.8235     -2546.0276    
   3251000   3055.1321      3783.5698      12419.207     -2878.2888      340.80458     -2537.4842     -2508.156     
   3252000   3128.6892     -4290.8017      12419.207     -2897.4457      349.00999     -2548.4357     -2581.6957    
   3253000   3079.6073      1667.126       12419.207     -2885.2222      343.53483     -2541.6873     -2528.7647    
   3254000   3021.4322      3833.3994      12419.207     -2877.3973      337.04531     -2540.352      -2510.6376    
   3255000   2886.4225     -635.63011      12419.207     -2884.6235      321.98477     -2562.6387     -2567.5658    
   3256000   3060.4704      3040.0153      12419.207     -2880.2195      341.40008     -2538.8194     -2515.2549    
